,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,55,56,57,58,59,60
0,0.00028855469524236634,0.0006243274315243926,0.0006651331460031111,0.0004931662064142261,0.0002069432662849294,-4.197159203525329e-05,-0.00025124661343325233,-0.0004407017163701595,-0.00041446947134812616,-0.00031245518515133003,-0.00016205698035833907,-3.147869402643997e-05,4.2554530813520694e-05,8.62749391835762e-05,0.00011833657198828357,9.56019596358547e-05,6.587208194421696e-05,4.9549796152729575e-05,6.237444927461252e-05,0.00011483893931867913,0.00028855469524236634,0.00036783436908673366,0.0003987301243349063,0.0003981471855566388,0.00033635567506029373,0.00022093379696334716,-0.00019703330705438346,-0.00043895290003535727,-0.0006359862070897407,-0.0007945455547784755,-0.0008738252286228427,-0.0008423465345964027,-0.0005258107779972009,-0.00026465420533340264,4.197159203525329e-05,0.0003375215526168285,0.0005817729007108719,0.0007205123299385147,0.0007426640035126762,0.0006814554317945985,0.0005164837575449224,0.0003357727362820263,0.00010492898008813322,-0.00010084840864026137,-0.000259407756328996,-0.00031653575659920186,-0.00021860204185027753,-9.793371474892434e-05,5.0715673709264386e-05,0.00022909493985909083,0.00014282000067551465,5.421330637886883e-05
1,0.00305417437088892,0.006503017101538723,0.006926539576266442,0.005163069283212284,0.0022149019384770457,-0.0003749974839229874,-0.0025666883527044396,-0.004634571203536141,-0.004437117232041209,-0.003459922474179347,-0.001969475230924678,-0.0006591867541856093,0.00010590070164831023,0.0005897932852575405,0.0009769685632771356,0.0008316530216637019,0.0006248094640268827,0.0005584834814260811,0.0007796143004303144,0.001385837550542112,0.003256745596336844,0.004084252771748268,0.004411623584277903,0.004397509276777664,0.0037529690803380753,0.002570161917200334,-0.0017247808186332378,-0.004226919979987852,-0.006278146514450838,-0.007950163246306485,-0.008825277088609746,-0.008583863125515779,-0.0055186953311011705,-0.0029408672213626424,0.00010878877518087166,0.003066611909645755,0.005525622926380639,0.00694461354443726,0.007206004439030177,0.006643588074222022,0.005048032124225053,0.003295335519039385,0.0010390222136890416,-0.0009645111769485177,-0.0025000230782265464,-0.003002016093435639,-0.0020080052970524063,-0.0008055272580767712,0.0006586078790795373,0.002390795145590743,0.0014420087293835241,0.00046882671598006125
2,0.016085398543782655,0.03362435031294551,0.03553940132842874,0.0264344280118265,0.011593229432898856,-0.0014411121176444006,-0.012713395099793698,-0.024284432269557833,-0.02363864875014138,-0.018756758828934093,-0.011216300921391165,-0.0047831103687517,-0.0012031244530606414,0.0011735264932068072,0.0035187246734292936,0.003576070602765634,0.003268452623904799,0.003324403558875397,0.004529630836447669,0.0076946210051627726,0.018101450561379545,0.022609007967104074,0.02420824495854167,0.02374087031150332,0.020167942333765093,0.014279087873094308,-0.006918947930285669,-0.019751807861347392,-0.030612449838914448,-0.039580584049409825,-0.044285206689470176,-0.043166716062851905,-0.02831542894869901,-0.016044394667353915,-0.001324412410563797,0.013308842683095606,0.02579175222391921,0.033190782426567415,0.034655710714110693,0.03188979457392806,0.024095291436954984,0.0157658685681137,0.005113746669051245,-0.004339344784451824,-0.011722256243617795,-0.01415459043335798,-0.0090845990283966,-0.0029880189692704407,0.004175319068671127,0.012308832004691194,0.00704991817117934,0.0018778273031770708
3,0.05687571648617562,0.1164339297241152,0.12119119321649893,0.08920797470480588,0.039874359071779025,-0.0029491915449275266,-0.041358257011666254,-0.08551835894071606,-0.08439091954462775,-0.06706558486263785,-0.040662525487512036,-0.019728179384752385,-0.009676394055544118,-0.0027478225628785806,0.006727502465044885,0.010677071555333258,0.012847461441493967,0.013841979350299842,0.01684630759726468,0.026909403444109668,0.06661926717450094,0.08365663787962169,0.08843349444162456,0.08430898284356528,0.07034007689600527,0.051087082560606546,-0.01664824473995704,-0.060686840541771675,-0.0999765322531039,-0.13278007905964478,-0.1493630544823636,-0.1447959140663185,-0.09583380590319412,-0.057822578554240514,-0.011236439362441418,0.03719319719376842,0.08038561362656668,0.10688179843296136,0.11216521931165187,0.10219847954301706,0.07605503071948615,0.049777770260821114,0.016986048737436067,-0.012222203034463554,-0.03615794895027605,-0.04517456966763837,-0.027647021799416693,-0.006392430888890321,0.017196974214291488,0.04213371586586519,0.02249666819737391,0.004575635775166092
4,0.15317167057236666,0.30664927153203797,0.31232408595681893,0.22574027280649872,0.10236534015426235,-0.002293282363350117,-0.1010076503056071,-0.22989872106270504,-0.22916332079569607,-0.1800002327740654,-0.10750638264224083,-0.055810077394145445,-0.03730685667209583,-0.02408687427427863,0.004710158745063249,0.026586149627926048,0.04159945085373046,0.04468227695209566,0.04625783335289963,0.06797611949959184,0.18389745839608104,0.2336666970204858,0.2433320392478104,0.22366486292911789,0.1812219388987096,0.13417178462073379,-0.025091455250977668,-0.140038796614757,-0.24956532875569148,-0.34178970068070014,-0.38545727573565003,-0.3690657550746451,-0.24376075503501804,-0.15647805880243593,-0.046183279776497416,0.07609886382173553,0.1916908248070825,0.26525899299639916,0.2792902170217404,0.24997700841881373,0.1814122349028912,0.11847308811978285,0.04341380784627013,-0.024034745447324726,-0.08382023901828596,-0.11176003629630028,-0.06516349148124798,-0.007475585330680136,0.05215905851087878,0.10902406864108741,0.05332339423055342,0.00719658214533388
5,0.33658787099958776,0.6593651528536305,0.6544681757537152,0.4615677959221674,0.21143784956327458,0.006116660040246362,-0.20023533638530827,-0.5068493865534509,-0.5085726759076866,-0.39103484621215595,-0.2246352616833989,-0.11952152824930132,-0.0983382736928134,-0.08236253649036977,-0.011865581583478408,0.06122883504328943,0.1134156507022594,0.11751862009281551,0.10160356991303889,0.13368809987534525,0.4083029419029557,0.5272884473891618,0.5407643524625435,0.47699952594954265,0.3720096086822689,0.2795691215801217,-0.01646440591911074,-0.26179053902522,-0.5127339383518963,-0.7253568935426641,-0.8181470033607081,-0.7697206941657638,-0.5024936252252745,-0.3423956101061439,-0.13149411500681454,0.12229030985827717,0.37832593656524377,0.54707562507259,0.576779679648047,0.503808404278948,0.3533013683518539,0.22953952602295297,0.09169654195187914,-0.03400324076403223,-0.15791959747637155,-0.23111290046325067,-0.12901958786191633,0.0010428882369797078,0.12563169371622657,0.2295020710430216,0.10115902695754486,0.005924334277461252
6,0.6293805446095255,1.2096926797043224,1.1680824658973923,0.8003112854212897,0.36931062340887244,0.029625823309429946,-0.33890660393643773,-0.958842862062809,-0.9655538939620817,-0.7219675978375271,-0.3905343172533447,-0.20471622907755763,-0.19929172202508308,-0.1933546705814933,-0.04822373676736799,0.13329301166061916,0.26292690680470565,0.25955317206354767,0.18676620990627113,0.21262236767645407,0.7625153243648028,1.0047046778972593,1.0159492392012939,0.8582024242154612,0.63972157748889,0.4869391031267899,0.03321360846237334,-0.4148852734972091,-0.9067595411785399,-1.3254052811893426,-1.4926632011882972,-1.3753348966830512,-0.8805723946459839,-0.6351857527699993,-0.29353907811521673,0.15954619656602248,0.6480377275957477,0.9800982275649875,1.032841188765161,0.8764493991801817,0.5893301783166216,0.3796820837732933,0.16696970945154588,-0.03128317861074408,-0.25400870691857236,-0.41735909968912605,-0.22514054943158718,0.02782735533793162,0.2527888195652745,0.41176788768758155,0.16105257372049428,-0.00467465073071663
7,1.0289694144467174,1.9484171647632311,1.8298457735551863,1.214134326065016,0.5634031301132614,0.07404448730408641,-0.5069237382215404,-1.603511132903006,-1.6159822704769082,-1.169254316879647,-0.5824671950815326,-0.28659814648341647,-0.32810050413689434,-0.3555504808604568,-0.09726939651477028,0.268143393972212,0.5250888553790581,0.49217974464900727,0.29367750205581916,0.274232655194395,1.2342911648670516,1.6668581954998543,1.6656679891100392,1.3468195015183644,0.9540693290130816,0.7357478494878454,0.15114720902076836,-0.5705313253176005,-1.4181378875268866,-2.1418717416707564,-2.4061379629375725,-2.1667944586679693,-1.3516240683973686,-1.030199476353037,-0.5482393435102492,0.16687903426825093,0.9896014227958913,1.5638773086666158,1.6448732605351173,1.3518616767508347,0.8655069197816136,0.5510961696492954,0.26888819469324193,-0.002669861491866829,-0.35892943721878234,-0.6748470695779217,-0.35574914655907336,0.07892572466254584,0.4398666794347532,0.6489279808332087,0.22177276295789589,-0.029004879364181613
8,1.4966555571141762,2.8053055341861093,2.56277966224725,1.6411539223879095,0.7639080373669808,0.1383237127226203,-0.6867370662013591,-2.416332350430443,-2.429435559502565,-1.6923135576885002,-0.7539974126651238,-0.3212743727204899,-0.44882486324496096,-0.542188651555747,-0.13788709308385452,0.4878001120514688,0.917214638947594,0.815614383964179,0.39678490972521924,0.27001768412767674,1.7647270541811062,2.4578701556170754,2.4347137447202667,1.8853571964877072,1.2634466637291109,0.9910220100762294,0.3636004147132461,-0.6811368785567343,-1.9901190587794344,-3.1104173068109375,-3.4844228432423403,-3.061576032577956,-1.8478480435296345,-1.488363025268467,-0.8899629602573512,0.12289502856222845,1.3644842370466705,2.2509823169625913,2.35977009092739,1.8724733052633888,1.131582019458705,0.7093695056471242,0.388334648053353,0.06358828709038243,-0.45083740065855615,-0.9908725838127841,-0.5165855236641145,0.15371569632151133,0.6772975961178566,0.9153637328818899,0.2691461596694084,-0.0665353260822801
